index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT
94904,1,0,0,1,0,0,0,0,0,1,0,0,0,1
104853,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36074,1,0,1,0,0,0,0,0,1,0,0,0,1,0
20032,1,0,0,0,1,0,0,0,0,1,0,0,0,1
33626,1,0,0,1,0,0,0,0,0,1,0,1,0,0
81831,1,0,0,1,0,0,0,0,1,0,0,0,0,1
51603,1,0,1,0,0,0,0,0,1,0,0,0,0,1
83789,1,0,0,0,1,0,0,0,0,1,0,0,0,1
55735,1,0,0,1,0,0,0,0,1,0,0,0,0,1
104135,1,0,0,1,0,0,0,0,0,1,0,0,0,1
85395,1,0,0,0,1,0,0,0,0,1,0,0,1,0
22290,1,1,0,0,0,0,0,0,0,1,0,0,1,0
53038,1,0,0,0,1,0,0,0,1,0,0,0,0,1
20032,1,0,0,0,1,0,0,0,0,1,0,0,0,1
82997,1,0,0,1,0,0,0,0,0,1,0,1,0,0
95852,1,0,0,0,1,0,0,0,1,0,0,1,0,0
107585,1,0,1,0,0,0,0,0,1,0,0,0,0,1
103585,1,0,0,0,0,1,0,0,0,1,0,0,0,1
26755,1,0,0,1,0,0,0,0,1,0,0,0,0,1
8992,1,0,0,1,0,0,0,0,1,0,0,1,0,0
22061,1,1,0,0,0,0,0,0,1,0,0,0,1,0
29498,1,0,0,0,0,1,0,0,0,1,0,0,0,1
85068,1,0,0,0,0,1,0,0,0,1,0,0,0,1
99890,1,0,0,0,0,1,0,0,0,1,0,1,0,0
32521,1,0,1,0,0,0,0,0,0,1,0,1,0,0
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0
83096,1,0,1,0,0,0,0,0,1,0,0,0,0,1
21250,1,0,0,0,0,1,0,0,0,1,0,0,0,1
44431,1,0,0,0,0,1,0,0,0,1,0,0,1,0
67332,1,0,0,1,0,0,0,0,0,1,0,0,0,1
94325,1,0,1,0,0,0,0,0,1,0,0,1,0,0
98972,1,0,0,1,0,0,0,0,1,0,0,1,0,0
96432,1,0,1,0,0,0,0,0,1,0,0,0,1,0
42690,1,0,1,0,0,0,0,0,1,0,0,0,0,1
94961,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2176,1,0,0,0,1,0,0,0,1,0,0,0,0,1
49082,1,0,0,0,1,0,0,0,1,0,0,0,0,1
88376,1,1,0,0,0,0,0,0,1,0,0,1,0,0
36629,1,0,1,0,0,0,0,0,0,1,0,0,0,1
54940,1,0,0,1,0,0,0,0,1,0,0,1,0,0
104713,1,0,1,0,0,0,0,0,1,0,0,0,1,0
64321,1,0,0,1,0,0,0,0,1,0,0,0,1,0
57845,1,0,1,0,0,0,0,0,1,0,0,1,0,0
89421,1,0,0,0,1,0,0,0,0,1,0,0,0,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2370,1,0,0,1,0,0,0,0,1,0,0,0,0,1
46642,1,0,0,1,0,0,0,0,1,0,0,0,1,0
42283,1,0,0,0,0,0,1,0,0,1,0,0,1,0
101596,1,0,0,1,0,0,0,0,1,0,0,1,0,0
91473,1,0,0,0,1,0,0,0,0,1,0,1,0,0
95035,1,0,0,0,1,0,0,0,0,1,0,0,0,1
91621,1,1,0,0,0,0,0,0,1,0,0,0,0,1
90855,1,0,0,1,0,0,0,0,1,0,0,0,0,1
38236,1,0,0,0,1,0,0,0,1,0,0,0,1,0
101051,1,0,0,0,1,0,0,0,1,0,0,1,0,0
49890,1,0,0,1,0,0,0,0,0,1,0,1,0,0
783,1,0,1,0,0,0,0,0,0,1,0,0,0,1
71974,1,0,0,1,0,0,0,0,1,0,0,0,0,1
82997,1,0,0,1,0,0,0,0,0,1,0,1,0,0
101051,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2489,1,0,0,0,1,0,0,0,0,1,0,0,1,0
105389,1,0,0,0,1,0,0,0,1,0,0,1,0,0
92996,1,0,0,1,0,0,0,0,1,0,0,0,1,0
89387,1,0,0,0,1,0,0,0,1,0,0,0,0,1
43589,1,0,1,0,0,0,0,0,1,0,0,0,0,1
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1
56674,1,1,0,0,0,0,0,0,1,0,0,0,1,0
35540,1,0,0,1,0,0,0,0,0,1,0,0,0,1
56428,1,0,0,1,0,0,0,0,0,1,0,0,0,1
72143,1,0,0,0,1,0,0,0,0,1,0,0,0,1
42330,1,0,0,0,0,0,1,0,0,1,0,1,0,0
88987,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36595,1,1,0,0,0,0,0,0,1,0,0,0,0,1
86090,1,0,0,0,1,0,0,0,1,0,0,0,1,0
40650,1,0,0,1,0,0,0,0,1,0,0,0,0,1
105423,1,0,0,1,0,0,0,0,1,0,0,1,0,0
12931,1,0,0,0,1,0,0,0,1,0,0,0,1,0
72756,1,0,0,0,0,1,0,0,0,1,0,0,1,0
64405,1,0,1,0,0,0,0,0,1,0,0,1,0,0
80688,1,0,0,0,1,0,0,0,0,1,0,1,0,0
83789,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2168,1,0,0,0,0,1,0,0,0,1,0,0,1,0
15821,1,0,0,0,1,0,0,0,1,0,0,1,0,0
55988,1,0,0,0,0,1,0,0,0,1,0,1,0,0
14478,1,0,0,0,1,0,0,0,1,0,0,0,0,1
94040,1,0,0,1,0,0,0,0,1,0,0,1,0,0
93031,1,0,0,1,0,0,0,0,0,1,0,0,0,1
101914,1,1,0,0,0,0,0,0,1,0,0,1,0,0
99500,1,0,0,1,0,0,0,0,1,0,0,1,0,0
105084,1,0,0,0,0,1,0,0,1,0,0,0,0,1
76735,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34674,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11120,1,0,0,0,0,0,0,1,0,1,0,1,0,0
96060,1,0,0,1,0,0,0,0,1,0,0,0,1,0
24448,1,0,0,0,1,0,0,0,0,1,0,1,0,0
20738,1,1,0,0,0,0,0,0,0,1,0,0,0,1
4367,1,0,0,0,1,0,0,0,1,0,0,1,0,0
72145,1,0,0,0,0,1,0,0,1,0,0,0,0,1
70237,1,0,1,0,0,0,0,0,1,0,0,0,0,1
92030,1,0,0,0,0,1,0,0,1,0,0,1,0,0
92446,1,1,0,0,0,0,0,0,1,0,0,0,0,1
10586,1,0,0,1,0,0,0,0,1,0,0,0,0,1
47996,1,0,0,1,0,0,0,0,1,0,0,0,0,1
70161,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3492,1,0,0,1,0,0,0,0,1,0,0,1,0,0
57681,1,0,0,1,0,0,0,0,0,1,0,0,0,1
38147,1,0,0,1,0,0,0,0,0,1,0,1,0,0
36511,1,1,0,0,0,0,0,0,1,0,0,0,1,0
86709,1,0,0,1,0,0,0,0,1,0,0,1,0,0
86653,1,0,1,0,0,0,0,0,0,1,0,1,0,0
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6645,1,0,0,1,0,0,0,0,1,0,0,0,0,1
42330,1,0,0,0,0,0,1,0,0,1,0,1,0,0
74151,1,0,0,0,1,0,0,0,0,1,0,0,0,1
88987,1,0,0,0,0,1,0,0,1,0,0,0,0,1
91878,1,0,0,0,0,1,0,0,0,1,0,1,0,0
78482,1,0,1,0,0,0,0,0,1,0,0,0,0,1
64475,1,0,1,0,0,0,0,0,0,1,0,0,0,1
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2176,1,0,0,0,1,0,0,0,1,0,0,0,0,1
28481,1,0,1,0,0,0,0,0,0,1,0,0,0,1
43491,1,0,0,1,0,0,0,0,1,0,0,0,0,1
105342,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35998,1,0,0,0,1,0,0,0,1,0,0,1,0,0
69185,1,0,0,0,1,0,0,0,1,0,0,0,1,0
99127,1,1,0,0,0,0,0,0,1,0,0,0,0,1
27892,1,0,1,0,0,0,0,0,1,0,0,0,0,1
67948,1,0,0,0,0,1,0,0,0,1,0,0,1,0
70235,1,0,0,1,0,0,0,0,0,1,0,1,0,0
15446,1,0,1,0,0,0,0,0,0,1,0,0,0,1
83096,1,0,1,0,0,0,0,0,1,0,0,0,0,1
100049,1,0,0,0,1,0,0,0,0,1,0,1,0,0
98040,1,0,0,0,0,1,0,0,0,1,0,0,0,1
24254,1,0,1,0,0,0,0,0,1,0,0,0,1,0
19676,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2735,1,0,0,0,1,0,0,0,0,1,0,0,0,1
95460,1,1,0,0,0,0,0,0,1,0,0,0,0,1
22577,1,0,0,1,0,0,0,0,1,0,0,1,0,0
27638,1,0,0,0,1,0,0,0,1,0,0,0,0,1
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0
92529,1,0,0,1,0,0,0,0,0,1,0,0,1,0
73052,1,0,0,1,0,0,0,0,0,1,0,1,0,0
88662,1,0,0,0,1,0,0,0,1,0,0,0,0,1
8691,1,0,0,0,1,0,0,0,1,0,0,1,0,0
74483,1,1,0,0,0,0,0,0,1,0,0,0,0,1
102052,1,0,1,0,0,0,0,0,1,0,0,1,0,0
38236,1,0,0,0,1,0,0,0,1,0,0,0,1,0
37785,1,0,0,0,1,0,0,0,0,1,0,0,0,1
73387,1,0,0,0,1,0,0,0,0,1,0,0,0,1
40135,1,0,0,0,1,0,0,0,0,1,0,0,0,1
8206,1,0,0,0,1,0,0,0,1,0,0,1,0,0
47818,1,0,0,1,0,0,0,0,1,0,0,0,0,1
80896,1,0,0,1,0,0,0,0,0,1,0,0,0,1
72665,1,0,1,0,0,0,0,0,1,0,0,1,0,0
34764,1,0,0,1,0,0,0,0,0,1,0,1,0,0
93443,1,0,0,0,0,1,0,0,0,1,0,1,0,0
97637,1,0,0,0,1,0,0,0,0,1,0,1,0,0
8691,1,0,0,0,1,0,0,0,1,0,0,1,0,0
54850,1,0,0,0,1,0,0,0,1,0,0,0,0,1
66437,1,0,0,1,0,0,0,0,0,1,0,1,0,0
88968,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30651,1,0,0,1,0,0,0,0,0,1,0,1,0,0
99701,1,0,0,0,1,0,0,0,1,0,0,1,0,0
61784,1,0,0,1,0,0,0,0,1,0,0,1,0,0
36679,1,1,0,0,0,0,0,0,1,0,0,1,0,0
92030,1,0,0,0,0,1,0,0,1,0,0,1,0,0
42470,1,0,0,0,1,0,0,0,1,0,0,0,0,1
104721,1,0,0,1,0,0,0,0,1,0,0,1,0,0
13557,1,0,0,1,0,0,0,0,1,0,0,0,1,0
25206,1,0,1,0,0,0,0,0,1,0,0,0,0,1
87691,1,0,0,0,0,1,0,0,0,1,0,0,1,0
61079,1,0,0,1,0,0,0,0,1,0,0,1,0,0
88176,1,0,1,0,0,0,0,0,0,1,0,1,0,0
86784,1,0,0,0,1,0,0,0,1,0,0,1,0,0
83120,1,0,1,0,0,0,0,0,0,1,0,0,1,0
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0
53038,1,0,0,0,1,0,0,0,1,0,0,0,0,1
36010,1,0,0,0,1,0,0,0,1,0,0,1,0,0
92289,1,0,0,1,0,0,0,0,0,1,0,0,0,1
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0
95081,1,0,1,0,0,0,0,0,1,0,0,1,0,0
80479,1,0,0,1,0,0,0,0,1,0,0,0,0,1
85397,1,0,0,0,1,0,0,0,1,0,0,0,0,1
86547,1,0,0,0,0,1,0,0,0,1,0,0,0,1
91488,1,0,0,0,1,0,0,0,1,0,0,0,1,0
107829,1,0,0,1,0,0,0,0,1,0,0,0,1,0
84846,1,0,0,1,0,0,0,0,1,0,0,0,0,1
85647,1,0,0,1,0,0,0,0,1,0,0,0,0,1
29172,1,0,1,0,0,0,0,0,1,0,0,1,0,0
10179,1,1,0,0,0,0,0,0,1,0,0,0,1,0
52694,1,0,0,1,0,0,0,0,1,0,0,0,0,1
100466,1,0,0,0,1,0,0,0,1,0,0,1,0,0
93485,1,0,0,1,0,0,0,0,1,0,0,0,1,0
70936,1,0,0,0,1,0,0,0,0,1,0,0,1,0
34674,1,0,0,0,1,0,0,0,1,0,0,0,0,1
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0
56960,1,0,1,0,0,0,0,0,1,0,0,0,0,1
73052,1,0,0,1,0,0,0,0,0,1,0,1,0,0
28054,1,0,0,0,1,0,0,0,1,0,0,0,0,1
783,1,0,1,0,0,0,0,0,0,1,0,0,0,1
98436,1,0,0,1,0,0,0,0,1,0,0,0,0,1
86371,1,0,1,0,0,0,0,0,1,0,0,0,0,1
66681,1,0,0,0,0,1,0,0,0,1,0,1,0,0
45808,1,0,0,1,0,0,0,0,1,0,0,1,0,0
27694,1,0,0,0,1,0,0,0,0,1,0,0,0,1
46980,1,0,0,1,0,0,0,0,0,1,0,1,0,0
64738,1,0,0,1,0,0,0,0,1,0,0,0,0,1
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0
72652,1,0,0,1,0,0,0,0,1,0,0,1,0,0
92289,1,0,0,1,0,0,0,0,0,1,0,0,0,1
53951,1,0,0,0,1,0,0,0,1,0,0,0,1,0
84606,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4948,1,1,0,0,0,0,0,0,1,0,0,1,0,0
32850,1,0,0,0,1,0,0,0,0,1,0,0,0,1
34634,1,0,0,1,0,0,0,0,1,0,0,0,0,1
91898,1,0,0,1,0,0,0,0,1,0,0,1,0,0
11829,1,0,0,0,1,0,0,0,1,0,0,1,0,0
103883,1,0,0,0,1,0,0,0,1,0,0,0,1,0
107081,1,0,0,0,1,0,0,0,1,0,0,1,0,0
27410,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2735,1,0,0,0,1,0,0,0,0,1,0,0,0,1
23574,1,0,0,0,1,0,0,0,1,0,0,0,0,1
79820,1,0,0,1,0,0,0,0,1,0,0,0,0,1
91096,1,0,0,0,1,0,0,0,1,0,0,1,0,0
77081,1,0,0,0,1,0,0,0,0,1,0,0,0,1
79422,1,0,0,0,0,1,0,0,0,1,0,0,1,0
70662,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2176,1,0,0,0,1,0,0,0,1,0,0,0,0,1
37513,1,0,0,1,0,0,0,0,1,0,0,0,0,1
63849,1,0,0,0,1,0,0,0,0,1,0,0,0,1
33022,1,0,0,1,0,0,0,0,0,1,0,0,0,1
49183,1,0,0,1,0,0,0,0,1,0,0,1,0,0
8812,1,0,0,0,1,0,0,0,0,1,0,0,1,0
107552,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39252,1,0,1,0,0,0,0,0,1,0,0,1,0,0
36872,1,0,1,0,0,0,0,0,0,1,0,0,0,1
93918,1,0,1,0,0,0,0,0,1,0,0,0,0,1
81435,1,0,0,0,1,0,0,0,1,0,0,1,0,0
80814,1,0,0,1,0,0,0,0,1,0,0,0,0,1
31611,1,0,0,0,1,0,0,0,1,0,0,0,0,1
98637,1,0,0,0,1,0,0,0,0,1,0,1,0,0
64169,1,1,0,0,0,0,0,0,1,0,0,0,0,1
37159,1,0,0,1,0,0,0,0,1,0,0,1,0,0
96410,1,1,0,0,0,0,0,0,1,0,0,1,0,0
63108,1,0,1,0,0,0,0,0,1,0,0,0,0,1
32194,1,0,0,1,0,0,0,0,1,0,0,0,0,1
83789,1,0,0,0,1,0,0,0,0,1,0,0,0,1
85903,1,0,0,1,0,0,0,0,0,1,0,1,0,0
73164,1,0,0,1,0,0,0,0,1,0,0,0,1,0
101929,1,0,1,0,0,0,0,0,0,1,0,0,1,0
27638,1,0,0,0,1,0,0,0,1,0,0,0,0,1
12014,1,0,0,0,1,0,0,0,0,1,0,1,0,0
66205,1,0,0,0,0,1,0,0,0,1,0,1,0,0
72145,1,0,0,0,0,1,0,0,1,0,0,0,0,1
77210,1,0,0,1,0,0,0,0,1,0,0,1,0,0
93734,1,0,0,0,1,0,0,0,1,0,0,1,0,0
95518,1,0,0,1,0,0,0,0,0,1,0,1,0,0
80059,1,0,1,0,0,0,0,0,1,0,0,1,0,0
71881,1,0,0,0,1,0,0,0,0,1,0,0,0,1
93221,1,0,0,1,0,0,0,0,1,0,0,1,0,0
30868,1,0,0,1,0,0,0,0,1,0,0,0,1,0
49890,1,0,0,1,0,0,0,0,0,1,0,1,0,0
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0
52940,1,0,0,1,0,0,0,0,1,0,0,0,1,0
95081,1,0,1,0,0,0,0,0,1,0,0,1,0,0
51737,1,0,0,1,0,0,0,0,1,0,0,1,0,0
92929,1,0,0,1,0,0,0,0,0,1,0,0,1,0
75269,1,0,0,1,0,0,0,0,1,0,0,0,0,1
44384,1,0,1,0,0,0,0,0,1,0,0,0,1,0
71881,1,0,0,0,1,0,0,0,0,1,0,0,0,1
50915,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4367,1,0,0,0,1,0,0,0,1,0,0,1,0,0
34330,1,0,0,0,1,0,0,0,0,1,0,1,0,0
100839,1,0,0,0,1,0,0,0,0,1,0,1,0,0
100332,1,0,0,0,1,0,0,0,0,1,0,0,0,1
15136,1,0,1,0,0,0,0,0,0,1,0,0,0,1
93772,1,0,1,0,0,0,0,0,1,0,0,0,0,1
76395,1,0,1,0,0,0,0,0,0,1,0,0,1,0
55148,1,0,0,0,1,0,0,0,1,0,0,0,0,1
5845,1,1,0,0,0,0,0,0,1,0,0,0,1,0
107552,1,0,0,1,0,0,0,0,0,1,0,0,0,1
81502,1,0,0,1,0,0,0,0,1,0,0,1,0,0
96695,1,0,1,0,0,0,0,0,1,0,0,0,1,0
98554,1,0,1,0,0,0,0,0,1,0,0,1,0,0
62307,1,0,0,0,0,1,0,0,0,1,0,0,0,1
70170,1,0,0,0,0,1,0,0,0,1,0,1,0,0
79263,1,0,0,0,0,1,0,0,0,1,0,0,0,1
26877,1,0,1,0,0,0,0,0,1,0,0,1,0,0
38270,1,0,0,0,1,0,0,0,1,0,0,1,0,0
81619,1,0,0,0,0,1,0,0,0,1,0,0,0,1
46914,1,0,0,0,1,0,0,0,0,1,0,0,1,0
97953,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36654,1,1,0,0,0,0,0,0,1,0,0,0,1,0
62901,1,0,1,0,0,0,0,0,1,0,0,1,0,0
79829,1,0,0,0,0,0,1,0,0,1,0,0,0,1
23082,1,0,0,0,1,0,0,0,1,0,0,0,0,1
89777,1,0,0,1,0,0,0,0,0,1,0,0,0,1
26436,1,0,0,0,1,0,0,0,1,0,0,0,0,1
96106,1,0,0,1,0,0,0,0,1,0,0,0,0,1
10274,1,1,0,0,0,0,0,0,1,0,0,1,0,0
80482,1,1,0,0,0,0,0,0,1,0,0,0,0,1
79829,1,0,0,0,0,0,1,0,0,1,0,0,0,1
99890,1,0,0,0,0,1,0,0,0,1,0,1,0,0
79160,1,0,0,0,1,0,0,0,1,0,0,1,0,0
70237,1,0,1,0,0,0,0,0,1,0,0,0,0,1
42613,1,0,0,0,1,0,0,0,1,0,0,0,0,1
95227,1,0,0,1,0,0,0,0,0,1,0,0,0,1
61203,1,0,0,0,1,0,0,0,0,1,0,0,1,0
83747,1,0,0,0,0,1,0,0,0,1,0,1,0,0
22078,1,0,0,0,0,0,1,0,1,0,0,0,0,1
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0
74235,1,0,0,0,1,0,0,0,1,0,0,0,0,1
86937,1,0,0,0,1,0,0,0,0,1,0,0,0,1
97447,1,0,0,1,0,0,0,0,1,0,0,1,0,0
17797,1,1,0,0,0,0,0,0,1,0,0,0,1,0
62665,1,0,0,1,0,0,0,0,0,1,0,0,0,1
70685,1,0,0,0,1,0,0,0,0,1,0,0,0,1
46589,1,0,0,0,1,0,0,0,1,0,0,1,0,0
64738,1,0,0,1,0,0,0,0,1,0,0,0,0,1
102832,1,0,0,0,0,1,0,0,0,1,0,0,0,1
85068,1,0,0,0,0,1,0,0,0,1,0,0,0,1
107717,1,0,0,0,1,0,0,0,1,0,0,0,0,1
91621,1,1,0,0,0,0,0,0,1,0,0,0,0,1
56607,1,0,0,1,0,0,0,0,0,1,0,1,0,0
44132,1,0,1,0,0,0,0,0,1,0,0,0,0,1
56424,1,0,0,0,1,0,0,0,0,1,0,0,1,0
104540,1,0,0,0,0,1,0,0,0,1,0,1,0,0
57332,1,0,0,1,0,0,0,0,0,1,0,1,0,0
91878,1,0,0,0,0,1,0,0,0,1,0,1,0,0
60889,1,0,0,1,0,0,0,0,0,1,0,1,0,0
70418,1,0,0,0,1,0,0,0,0,1,0,0,1,0
29514,1,1,0,0,0,0,0,0,1,0,0,0,0,1
69801,1,0,0,0,1,0,0,0,1,0,0,0,0,1
105820,1,1,0,0,0,0,0,0,1,0,0,0,1,0
65351,1,0,1,0,0,0,0,0,1,0,0,1,0,0
57838,1,0,0,1,0,0,0,0,1,0,0,1,0,0
56609,1,0,0,1,0,0,0,0,0,1,0,1,0,0
102790,1,0,0,0,1,0,0,0,0,1,0,1,0,0
85068,1,0,0,0,0,1,0,0,0,1,0,0,0,1
104540,1,0,0,0,0,1,0,0,0,1,0,1,0,0
88434,1,0,0,1,0,0,0,0,1,0,0,0,0,1
97129,1,0,0,1,0,0,0,0,0,1,0,0,1,0
67810,1,0,0,0,0,0,1,0,0,1,0,0,0,1
63849,1,0,0,0,1,0,0,0,0,1,0,0,0,1
36629,1,0,1,0,0,0,0,0,0,1,0,0,0,1
95011,1,0,0,0,1,0,0,0,1,0,0,0,0,1
29733,1,0,0,0,0,1,0,0,1,0,0,0,1,0
36511,1,1,0,0,0,0,0,0,1,0,0,0,1,0
25018,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35141,1,0,0,1,0,0,0,0,0,1,0,1,0,0
9237,1,1,0,0,0,0,0,0,1,0,0,1,0,0
93918,1,0,1,0,0,0,0,0,1,0,0,0,0,1
56195,1,0,0,0,0,1,0,0,0,1,0,1,0,0
93114,1,0,0,0,1,0,0,0,0,1,0,0,0,1
54953,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5651,1,0,1,0,0,0,0,0,1,0,0,0,0,1
88376,1,1,0,0,0,0,0,0,1,0,0,1,0,0
89934,1,0,0,0,0,1,0,0,1,0,0,0,1,0
26877,1,0,1,0,0,0,0,0,1,0,0,1,0,0
103971,1,0,0,1,0,0,0,0,1,0,0,0,0,1
64169,1,1,0,0,0,0,0,0,1,0,0,0,0,1
85395,1,0,0,0,1,0,0,0,0,1,0,0,1,0
47996,1,0,0,1,0,0,0,0,1,0,0,0,0,1
70418,1,0,0,0,1,0,0,0,0,1,0,0,1,0
88376,1,1,0,0,0,0,0,0,1,0,0,1,0,0
86090,1,0,0,0,1,0,0,0,1,0,0,0,1,0
70261,1,0,1,0,0,0,0,0,0,1,0,0,0,1
62551,1,0,0,0,0,1,0,0,1,0,0,0,0,1
62551,1,0,0,0,0,1,0,0,1,0,0,0,0,1
76852,1,0,1,0,0,0,0,0,1,0,0,0,0,1
74302,1,0,0,1,0,0,0,0,1,0,0,0,1,0
88951,1,1,0,0,0,0,0,0,1,0,0,0,0,1
86371,1,0,1,0,0,0,0,0,1,0,0,0,0,1
64038,1,0,0,0,0,0,0,1,0,1,0,1,0,0
66460,1,0,0,0,1,0,0,0,1,0,0,1,0,0
80717,1,0,0,1,0,0,0,0,0,1,0,0,1,0
25158,1,0,0,1,0,0,0,0,0,1,0,0,0,1
62699,1,0,0,1,0,0,0,0,0,1,0,0,0,1
44480,1,0,0,1,0,0,0,0,0,1,0,1,0,0
51848,1,0,0,1,0,0,0,0,1,0,0,0,0,1
36812,1,0,1,0,0,0,0,0,1,0,0,0,0,1
12242,1,0,0,0,1,0,0,0,0,1,0,0,1,0
10586,1,0,0,1,0,0,0,0,1,0,0,0,0,1
59341,1,0,0,1,0,0,0,0,1,0,0,0,0,1
92289,1,0,0,1,0,0,0,0,0,1,0,0,0,1
66795,1,1,0,0,0,0,0,0,1,0,0,1,0,0
38290,1,0,0,1,0,0,0,0,1,0,0,0,0,1
89801,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53453,1,1,0,0,0,0,0,0,1,0,0,0,1,0
101051,1,0,0,0,1,0,0,0,1,0,0,1,0,0
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0
66663,1,0,0,0,0,1,0,0,0,1,0,0,0,1
56428,1,0,0,1,0,0,0,0,0,1,0,0,0,1
38388,1,0,0,0,1,0,0,0,1,0,0,1,0,0
36074,1,0,1,0,0,0,0,0,1,0,0,0,1,0
39373,1,0,1,0,0,0,0,0,1,0,0,0,0,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0
99543,1,0,0,1,0,0,0,0,1,0,0,0,0,1
29514,1,1,0,0,0,0,0,0,1,0,0,0,0,1
89801,1,0,0,0,0,1,0,0,0,1,0,0,1,0
24448,1,0,0,0,1,0,0,0,0,1,0,1,0,0
70266,1,0,0,0,0,1,0,0,0,1,0,1,0,0
68405,1,0,0,0,1,0,0,0,1,0,0,0,0,1
98554,1,0,1,0,0,0,0,0,1,0,0,1,0,0
67467,1,0,0,0,1,0,0,0,0,1,0,1,0,0
56195,1,0,0,0,0,1,0,0,0,1,0,1,0,0
44480,1,0,0,1,0,0,0,0,0,1,0,1,0,0
60420,1,0,0,1,0,0,0,0,0,1,0,0,0,1
104135,1,0,0,1,0,0,0,0,0,1,0,0,0,1
51737,1,0,0,1,0,0,0,0,1,0,0,1,0,0
107829,1,0,0,1,0,0,0,0,1,0,0,0,1,0
73571,1,0,0,0,1,0,0,0,1,0,0,0,1,0
60743,1,0,0,1,0,0,0,0,1,0,0,0,0,1
32850,1,0,0,0,1,0,0,0,0,1,0,0,0,1
88248,1,0,0,0,1,0,0,0,1,0,0,1,0,0
25197,1,0,0,0,1,0,0,0,0,1,0,1,0,0
92996,1,0,0,1,0,0,0,0,1,0,0,0,1,0
5651,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2937,1,0,0,0,0,0,0,1,1,0,0,1,0,0
86653,1,0,1,0,0,0,0,0,0,1,0,1,0,0
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0
33659,1,0,0,0,1,0,0,0,1,0,0,0,0,1
62677,1,0,0,0,0,1,0,0,0,1,0,1,0,0
17906,1,0,1,0,0,0,0,0,1,0,0,1,0,0
71602,1,0,0,1,0,0,0,0,0,1,0,0,0,1
64725,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51848,1,0,0,1,0,0,0,0,1,0,0,0,0,1
21383,1,0,0,1,0,0,0,0,0,1,0,1,0,0
28037,1,1,0,0,0,0,0,0,1,0,0,0,0,1
104540,1,0,0,0,0,1,0,0,0,1,0,1,0,0
38236,1,0,0,0,1,0,0,0,1,0,0,0,1,0
105980,1,0,0,0,0,0,1,0,0,1,0,0,1,0
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0
40051,1,0,0,1,0,0,0,0,0,1,0,0,0,1
40051,1,0,0,1,0,0,0,0,0,1,0,0,0,1
41708,1,0,0,0,1,0,0,0,1,0,0,0,0,1
33022,1,0,0,1,0,0,0,0,0,1,0,0,0,1
65224,1,0,0,0,0,0,1,0,0,1,0,1,0,0
93443,1,0,0,0,0,1,0,0,0,1,0,1,0,0
49396,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2560,1,0,0,0,1,0,0,0,1,0,0,0,1,0
100320,1,0,0,0,1,0,0,0,1,0,0,0,0,1
81460,1,0,0,0,1,0,0,0,0,1,0,0,0,1
99701,1,0,0,0,1,0,0,0,1,0,0,1,0,0
12390,1,0,0,0,1,0,0,0,1,0,0,0,0,1
92996,1,0,0,1,0,0,0,0,1,0,0,0,1,0
