index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,prediction
50293,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
85352,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
34863,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
53555,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54555,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
84997,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
52940,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
95488,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
70901,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
11653,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
33656,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
97914,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
85574,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
78164,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
107221,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
73571,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
30946,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
38009,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
82189,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
26279,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
97119,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32689,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
95011,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
4958,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
83096,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
70749,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
70225,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
53547,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
71974,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
47054,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39220,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101671,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
38450,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
75077,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
104853,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
106489,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
53394,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
86784,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9199,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
97643,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
75306,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
51740,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12113,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
55297,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
24912,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
84621,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
78641,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
42251,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
57351,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
99143,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
71077,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2471,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10589,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
97154,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10964,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
46642,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
96861,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
33430,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
61426,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
66500,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
40051,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
99808,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
91898,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
84246,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
107081,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
89740,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
90330,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
31023,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95406,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
104997,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
82568,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
93414,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
77572,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
23056,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
84380,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
21514,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
6130,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
57820,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
75644,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
83845,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
62313,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
82558,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
79455,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
46584,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
46180,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
16959,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
70418,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
100576,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
57681,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
85969,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
20843,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
56412,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
103971,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
35702,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39252,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4565,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
47390,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
84846,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
78788,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
100605,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
93317,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
85297,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
91898,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105342,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
80308,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
88139,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
101172,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1062,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
72541,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
89421,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
13034,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
68799,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
27468,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
57665,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
36010,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
32557,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
21376,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
95852,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23335,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
70936,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
64169,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
43741,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
89317,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
62699,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
90850,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
75269,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
23587,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
99106,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
79914,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
101964,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8096,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
76076,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
63046,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
54087,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
71073,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
102208,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
103971,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
66460,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
14337,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1093,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
63884,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
91898,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
57117,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
26831,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
105373,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
80717,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
103648,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
38078,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
10446,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
9157,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
98593,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
70170,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
39869,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
31319,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
14202,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
18974,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
85789,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
98849,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
92715,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
89801,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
65686,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
783,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
72143,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
100946,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
81687,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9336,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20843,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
50101,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
24146,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
83337,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
99836,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
68772,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
83483,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
103181,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
634,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
100901,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
72143,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
72083,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
97637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
90617,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
92572,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
63781,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
69801,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9089,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
25197,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
79170,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
51465,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
62665,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
97594,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
98637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
89640,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
94814,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
55250,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
87422,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
105841,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
12014,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
59341,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
104540,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
102936,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
99926,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64475,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
107060,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
98824,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
94558,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
103585,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
48783,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
103998,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
96298,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
83299,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8649,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
64325,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
69117,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
59818,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
74052,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
68369,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
32833,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64107,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
82557,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
82852,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
59961,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
77439,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
105084,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
26930,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
59339,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
48681,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
36629,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
62763,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
90380,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
19716,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
95227,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
64567,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
36010,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
40795,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
90478,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
67332,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
88484,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
32573,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
72143,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
86090,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
92809,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
84249,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
18454,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
96214,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
52036,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
90469,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
18089,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
40830,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
56341,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
102673,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
4816,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
44994,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
29396,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
58834,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
66202,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
33522,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
93388,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
41887,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
88968,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
59272,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
103650,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
46020,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
99127,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
96872,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
51263,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
34764,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
91488,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
85545,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
23082,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
35567,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
90394,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
54892,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
93209,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
56960,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
49369,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106592,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15136,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
12276,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
102298,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
101877,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
104241,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
34674,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
64038,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
99325,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
59585,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
82923,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17865,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
62222,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
87989,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
77210,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
21431,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
23832,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
90935,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
51149,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
27638,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
95852,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
86709,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
23413,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
99103,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
63164,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
88282,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
80701,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9543,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
29396,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
102790,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
52745,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
78858,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
6119,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
55895,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
84846,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
93332,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
78078,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
88413,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
11639,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
64427,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
51739,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
69167,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
83322,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
93332,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
70302,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
54152,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
57724,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
90039,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
12081,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
86371,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
61128,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
32257,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
78271,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
54530,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
56981,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
42378,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
77283,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
64405,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
69024,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
97460,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100172,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
14328,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
100528,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
16044,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
47759,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
63791,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
33642,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
59929,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
86657,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
100384,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
14072,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
21054,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
69641,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
89837,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
106741,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
24320,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8206,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30819,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
33926,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
28747,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
59213,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
11975,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
64475,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18452,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
40954,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
62441,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
60946,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
40368,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61010,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
70863,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
33792,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
46327,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
16131,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
66663,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
820,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
67467,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
83961,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
29733,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
58644,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
47493,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
43437,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10717,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16884,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
98497,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
58313,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
6135,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1936,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
11121,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
101051,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
79422,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
102052,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93237,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
51091,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
93313,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
86171,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
107060,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
24897,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
63956,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9479,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
84219,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
74908,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
95832,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
5651,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
59081,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
21687,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
71969,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15427,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12931,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
8824,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
11877,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
60889,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
76856,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
91473,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
107185,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
82262,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39911,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
47494,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
62677,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
83929,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
72319,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
31611,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
79006,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
24448,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
10862,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
23743,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
